procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status,quantity_kg,quantity_missing,cost_missing,payment_status_missing
MDM000695,2025-07-28,SCH0214,Sharma & Sons,Wheat,59000.0,Grams,1770.0,PAID,59.0,False,False,False
MDM005387,2025-08-12,SCH0060,goyal mill,Dal,14.9,Kg,1341.0,UNKNOWN,14.9,False,False,True
MDM010495,2025-09-26,SCH0161,Sharma Traders,Wheat,0.848,Bags,1272.0,UNKNOWN,42.4,False,False,False
MDM001808,2025-12-06,SCH0156,Sharma Traders,Rice,0.388,Bori,776.0,DUE,19.4,False,False,False
MDM006312,2026-02-23,SCH0027,Kumar & Co.,Dal,41.2,Kg,3708.0,UNKNOWN,41.2,False,False,False
MDM007873,2025-12-02,SCH0553,goyal mill,Dal,,,3888.0,UNKNOWN,,True,False,True
MDM011620,2025-04-12,SCH0165,Goyal Rice Mill,Wheat,13.2,Kg,396.0,DUE,13.2,False,False,False
MDM006005,2026-12-03,SCH0261,Kumar Supplies,Dal,37.6,Kg,3384.0,UNKNOWN,37.6,False,False,True
MDM004408,2025-05-12,SCH0126,Sharma Traders,Cooking Oil,10.2,Kg,1224.0,UNKNOWN,10.2,False,False,False
MDM009768,2025-08-11,SCH0527,Sharma Traders,Rice,0.37,Bori,740.0,PAID,18.5,False,False,False
MDM011668,2025-12-30,SCH0256,Sharma Traders,Mustard Oil,55.1,Kg,6612.0,UNKNOWN,55.1,False,False,False
MDM005834,2026-02-19,SCH0346,Kumar & Co.,Wheat,39400.0,Grams,1182.0,PAID,39.4,False,False,False
MDM007373,2025-08-14,SCH0234,kumar general store,Rice,46.8,Kg,1872.0,UNKNOWN,46.8,False,False,True
MDM003352,2025-06-09,SCH0408,Singh Brothers,Rice,20200.0,Grams,808.0,PAID,20.2,False,False,False
MDM004163,2026-03-13,SCH0210,Kumar Supplies,Dal,16.4,Kg,1476.0,DUE,16.4,False,False,False
MDM004786,2025-02-10,SCH0300,Kumar & Co.,Rice,43800.0,Grams,1752.0,PAID,43.8,False,False,False
MDM007845,2025-11-07,SCH0364,Sharma Traders,Rice,37.9,Kg,1516.0,UNKNOWN,37.9,False,False,True
MDM011099,2026-03-25,SCH0095,Goyal Enterprises,Rice,0.268,Bori,536.0,PAID,13.4,False,False,False
MDM002155,2026-02-20,SCH0197,Sharma Traders,Dal,0.568,Sacks,2556.0,UNKNOWN,28.4,False,False,False
MDM010709,2025-04-13,SCH0414,Goyal Enterprises,Dal,20100.0,Grams,1809.0,DUE,20.1,False,False,False
MDM006706,2025-09-05,SCH0479,Kumar & Co.,Rice,57.0,Kg,2280.0,UNKNOWN,57.0,False,False,False
MDM002408,2026-02-26,SCH0443,Kumar & Co.,Cooking Oil,58.8,Kg,7056.0,PENDING,58.8,False,False,False
MDM010503,2025-06-17,SCH0586,Kumar Supplies,Wheat,0.716,Bori,1074.0,UNKNOWN,35.8,False,False,False
MDM005313,2026-01-21,SCH0381,Kumar Supplies,Pulses,40.3,Kg,3627.0,UNKNOWN,40.3,False,False,False
MDM010077,2025-10-29,SCH0492,S. Agro Works,Rice,35.4,Kg,1416.0,UNKNOWN,35.4,False,False,False
MDM007249,2026-01-26,SCH0027,Singh Brothers,Lentils,52000.0,Grams,4680.0,PENDING,52.0,False,False,False
MDM003622,2025-12-03,SCH0204,S. Agro Works,Dal,21.6,Kg,1944.0,UNKNOWN,21.6,False,False,False
MDM006210,2025-05-03,SCH0128,Kumar & Co.,Dal,17.6,Kg,1584.0,UNKNOWN,17.6,False,False,False
MDM009458,2026-02-11,SCH0404,Goyal Rice Mill,Lentils,,,2223.0,UNKNOWN,,True,False,True
MDM004396,2025-04-01,SCH0561,Singh Agro,Atta,22500.0,Grams,675.0,PENDING,22.5,False,False,False
MDM007633,2025-04-29,SCH0393,Goyal Enterprises,Dal,55000.0,Grams,4950.0,UNKNOWN,55.0,False,False,False
MDM003548,2025-05-11,SCH0418,Goyal Enterprises,Mustard Oil,20.4,Kg,,UNKNOWN,20.4,False,True,False
MDM004316,2026-02-11,SCH0350,S. Agro Works,Rice,1.176,Bags,2352.0,PAID,58.8,False,False,False
MDM011321,2025-08-16,SCH0401,kumar general store,Rice,,,1416.0,DUE,,True,False,False
MDM001464,2025-09-08,SCH0441,Sharma Traders,Cooking Oil,23.0,Kg,,UNKNOWN,23.0,False,True,False
MDM008628,2025-08-13,SCH0403,Kumar Supplies,Dal,0.782,Bori,3519.0,UNKNOWN,39.1,False,False,False
MDM001238,2025-12-28,SCH0333,Singh Brothers,Mustard Oil,0.522,Sacks,3132.0,PAID,26.1,False,False,False
MDM005518,2025-05-05,SCH0076,Goyal Rice Mill,Rice,37.0,Kg,1480.0,UNKNOWN,37.0,False,False,True
MDM002789,2025-11-11,SCH0499,Goyal Rice Mill,Wheat,18.9,Kg,567.0,DUE,18.9,False,False,False
MDM009402,2026-02-01,SCH0119,Kumar Supplies,Mustard Oil,21.5,Kg,2580.0,UNKNOWN,21.5,False,False,False
MDM002253,2025-06-08,SCH0450,Goyal Enterprises,Rice,59200.0,Grams,2368.0,UNKNOWN,59.2,False,False,False
MDM005583,2025-04-03,SCH0546,Singh Brothers,Dal,17800.0,Grams,1602.0,PENDING,17.8,False,False,False
MDM003223,2025-09-14,SCH0081,kumar general store,Cooking Oil,42.6,Kg,5112.0,UNKNOWN,42.6,False,False,True
MDM010755,2025-07-04,SCH0282,kumar general store,Wheat,11.3,Kg,339.0,PAID,11.3,False,False,False
MDM009064,2025-06-02,SCH0521,Kumar & Co.,Mustard Oil,,,2580.0,PENDING,,True,False,False
MDM002874,2025-11-05,SCH0324,Sharma Traders,Cooking Oil,30600.0,Grams,3672.0,DUE,30.6,False,False,False
MDM004925,2025-10-06,SCH0524,S. Agro Works,Dal,34.7,Kg,3123.0,PAID,34.7,False,False,False
MDM006287,2025-10-30,SCH0438,Kumar & Co.,Pulses,35300.0,Grams,3177.0,UNKNOWN,35.3,False,False,False
MDM006204,2025-01-05,SCH0583,Singh Brothers,Wheat,40100.0,Grams,1203.0,UNKNOWN,40.1,False,False,True
MDM008726,2025-07-12,SCH0010,Kumar & Co.,Rice,0.682,Bori,1364.0,UNKNOWN,34.1,False,False,True
MDM008001,2025-09-19,SCH0303,Goyal Rice Mill,Cooking Oil,33.1,Kg,3972.0,PAID,33.1,False,False,False
MDM003133,2025-06-07,SCH0552,Kumar Supplies,Rice,,,2108.0,PAID,,True,False,False
MDM005923,2025-08-01,SCH0286,Sharma & Sons,Dal,22400.0,Grams,2016.0,UNKNOWN,22.4,False,False,False
MDM011563,2025-08-03,SCH0389,goyal mill,Cooking Oil,19.9,Kg,2388.0,UNKNOWN,19.9,False,False,False
MDM000820,2025-05-09,SCH0286,S. Agro Works,Wheat,10.2,Kg,306.0,PAID,10.2,False,False,False
MDM004902,2025-02-11,SCH0327,Goyal Rice Mill,Rice,55.5,Kg,2220.0,DUE,55.5,False,False,False
MDM010957,2025-05-20,SCH0473,goyal mill,Wheat,,,,DUE,,True,True,False
MDM003747,2025-10-15,SCH0497,Sharma Traders,Cooking Oil,0.5760000000000001,50kg Bags,3456.0,PAID,28.800000000000004,False,False,False
MDM003959,2025-05-04,SCH0095,Singh Brothers,Mustard Oil,32800.0,Grams,3936.0,UNKNOWN,32.8,False,False,False
MDM011266,2025-04-23,SCH0289,Kumar Supplies,Pulses,13.5,Kg,1215.0,UNKNOWN,13.5,False,False,True
MDM009005,2025-07-14,SCH0164,goyal mill,Mustard Oil,39.6,Kg,4752.0,PENDING,39.6,False,False,False
MDM006455,2025-04-27,SCH0569,Kumar & Co.,Rice,33.5,Kg,1340.0,UNKNOWN,33.5,False,False,False
MDM003356,2025-12-23,SCH0546,kumar general store,Rice,23.9,Kg,956.0,UNKNOWN,23.9,False,False,False
MDM001671,2025-09-22,SCH0468,kumar general store,Dal,24.4,Kg,2196.0,DUE,24.4,False,False,False
MDM007999,2025-09-25,SCH0220,kumar general store,Wheat,0.532,50kg Bags,798.0,DUE,26.6,False,False,False
MDM001062,2025-09-03,SCH0154,Sharma & Sons,Rice,0.536,Bags,,UNKNOWN,26.8,False,True,False
MDM008055,2025-06-22,SCH0471,Sharma & Sons,Wheat,,,1188.0,UNKNOWN,,True,False,True
MDM006124,2026-03-24,SCH0532,Singh Agro,Pulses,,,3798.0,UNKNOWN,,True,False,False
MDM002047,2026-02-19,SCH0592,Kumar Supplies,Wheat,22.4,Kg,672.0,UNKNOWN,22.4,False,False,False
MDM010130,2025-05-02,SCH0455,Singh Brothers,Wheat,56.9,Kg,1707.0,UNKNOWN,56.9,False,False,False
MDM001255,2025-11-24,SCH0374,Sharma Traders,Dal,39.3,Kg,3537.0,UNKNOWN,39.3,False,False,True
MDM000953,2025-09-25,SCH0115,Kumar Supplies,Rice,31.5,Kg,,PENDING,31.5,False,True,False
MDM002933,2026-03-11,SCH0278,Sharma & Sons,Wheat,28100.0,Grams,843.0,PAID,28.1,False,False,False
MDM004955,2025-09-04,SCH0405,goyal mill,Wheat,18.5,Kg,555.0,UNKNOWN,18.5,False,False,True
MDM005861,2026-03-30,SCH0043,kumar general store,Wheat,40.1,Kg,1203.0,DUE,40.1,False,False,False
MDM005946,2025-11-30,SCH0077,goyal mill,Wheat,56.1,Kg,1683.0,PAID,56.1,False,False,False
MDM008396,2026-02-07,SCH0354,kumar general store,Dal,43.4,Kg,3906.0,PAID,43.4,False,False,False
MDM001719,2025-06-24,SCH0147,Sharma & Sons,Wheat,,,1104.0,PAID,,True,False,False
MDM005361,2026-03-18,SCH0471,S. Agro Works,Rice,1.118,Bori,2236.0,PENDING,55.900000000000006,False,False,False
MDM008397,2025-10-26,SCH0107,S. Agro Works,Pulses,,,3321.0,PAID,,True,False,False
MDM003017,2026-03-01,SCH0475,Sharma Traders,Wheat,1.16,50kg Bags,1740.0,UNKNOWN,57.99999999999999,False,False,True
MDM003785,2026-03-21,SCH0550,Sharma & Sons,Lentils,,,3483.0,UNKNOWN,,True,False,False
MDM008905,2026-02-24,SCH0583,S. Agro Works,Rice,45.4,Kg,1816.0,PENDING,45.4,False,False,False
MDM003182,2025-04-12,SCH0149,Sharma & Sons,Mustard Oil,15.7,Kg,1884.0,UNKNOWN,15.7,False,False,False
MDM011109,2025-05-18,SCH0332,goyal mill,Rice,1.032,Sacks,2064.0,PAID,51.6,False,False,False
MDM004218,2025-06-18,SCH0111,Sharma Traders,Rice,16900.0,Grams,676.0,UNKNOWN,16.9,False,False,False
MDM002392,2025-09-22,SCH0141,S. Agro Works,Rice,42.1,Kg,1684.0,UNKNOWN,42.1,False,False,True
MDM008812,2026-02-28,SCH0462,Sharma & Sons,Dal,55.9,Kg,5031.0,UNKNOWN,55.9,False,False,False
MDM001057,2026-01-06,SCH0361,Singh Brothers,Atta,,,1737.0,UNKNOWN,,True,False,True
MDM001147,2025-11-11,SCH0203,Sharma Traders,Dal,19.7,Kg,,PAID,19.7,False,True,False
MDM009563,2025-08-25,SCH0322,Kumar Supplies,Mustard Oil,51.3,Kg,6156.0,UNKNOWN,51.3,False,False,False
MDM001938,2026-01-01,SCH0540,Sharma & Sons,Pulses,21.9,Kg,1971.0,PAID,21.9,False,False,False
MDM007014,2026-01-24,SCH0545,goyal mill,Dal,,,2331.0,UNKNOWN,,True,False,True
MDM003860,2026-03-14,SCH0580,Sharma Traders,Rice,30.6,Kg,1224.0,PENDING,30.6,False,False,False
MDM006573,2025-11-30,SCH0558,Sharma & Sons,Wheat,0.472,Bags,708.0,PENDING,23.6,False,False,False
MDM006792,2025-11-27,SCH0264,goyal mill,Wheat,45300.0,Grams,1359.0,UNKNOWN,45.3,False,False,True
MDM009812,2026-03-16,SCH0126,S. Agro Works,Rice,18.7,Kg,748.0,DUE,18.7,False,False,False
MDM003524,2025-12-01,SCH0485,Goyal Rice Mill,Cooking Oil,22.6,Kg,2712.0,UNKNOWN,22.6,False,False,True
MDM004148,2025-11-14,SCH0368,goyal mill,Rice,0.852,Sacks,1704.0,UNKNOWN,42.6,False,False,False
MDM000097,2025-10-04,SCH0005,Singh Agro,Rice,17.3,Kg,692.0,PAID,17.3,False,False,False
MDM010136,2025-05-13,SCH0134,Goyal Enterprises,Cooking Oil,31.9,Kg,3828.0,PENDING,31.9,False,False,False
MDM011767,2025-05-17,SCH0106,Goyal Rice Mill,Wheat,0.812,Bori,1218.0,UNKNOWN,40.6,False,False,True
MDM011123,2025-07-05,SCH0599,Singh Brothers,Rice,46.6,Kg,1864.0,PAID,46.6,False,False,False
MDM001043,2025-12-20,SCH0107,Goyal Rice Mill,Pulses,20.3,Kg,1827.0,UNKNOWN,20.3,False,False,False
MDM005913,2025-10-17,SCH0098,Sharma Traders,Wheat,,,681.0,PAID,,True,False,False
MDM001593,2025-10-20,SCH0343,Goyal Rice Mill,Wheat,,,780.0,UNKNOWN,,True,False,False
MDM004755,2025-11-18,SCH0077,Singh Brothers,Rice,49500.0,Grams,1980.0,PENDING,49.5,False,False,False
MDM005184,2025-06-12,SCH0446,kumar general store,Cooking Oil,51.9,Kg,6228.0,DUE,51.9,False,False,False
MDM009821,2025-05-23,SCH0059,Sharma Traders,Atta,,,432.0,UNKNOWN,,True,False,False
MDM011987,2025-05-12,SCH0487,S. Agro Works,Mustard Oil,23.1,Kg,2772.0,PAID,23.1,False,False,False
MDM002589,2025-12-16,SCH0141,Kumar & Co.,Atta,57.4,Kg,1722.0,DUE,57.4,False,False,False
MDM008826,2025-12-12,SCH0443,Goyal Rice Mill,Dal,17200.0,Grams,1548.0,UNKNOWN,17.2,False,False,True
MDM000004,2025-10-24,SCH0222,Sharma Traders,Wheat,31.0,Kg,930.0,UNKNOWN,31.0,False,False,True
MDM004864,2025-07-08,SCH0072,Goyal Enterprises,Rice,47.7,Kg,,UNKNOWN,47.7,False,True,False
MDM006222,2025-07-23,SCH0263,Goyal Rice Mill,Dal,31400.0,Grams,2826.0,PAID,31.4,False,False,False
MDM010099,2026-03-30,SCH0295,Sharma Traders,Wheat,50100.0,Grams,1503.0,UNKNOWN,50.1,False,False,True
MDM005658,2025-08-19,SCH0432,Sharma Traders,Mustard Oil,21.5,Kg,2580.0,DUE,21.5,False,False,False
MDM002587,2025-04-01,SCH0134,kumar general store,Rice,59700.0,Grams,,PAID,59.7,False,True,False
MDM000440,2025-07-26,SCH0280,kumar general store,Atta,53.5,Kg,1605.0,PENDING,53.5,False,False,False
MDM002975,2025-04-09,SCH0015,goyal mill,Lentils,1.06,Sacks,4770.0,DUE,53.0,False,False,False
MDM010573,2025-06-13,SCH0572,Singh Brothers,Mustard Oil,0.654,Sacks,3924.0,UNKNOWN,32.7,False,False,False
MDM003661,2025-06-29,SCH0399,S. Agro Works,Rice,15700.0,Grams,,UNKNOWN,15.7,False,True,True
MDM002523,2025-06-11,SCH0042,Sharma Traders,Dal,12.6,Kg,1134.0,PAID,12.6,False,False,False
MDM000089,2025-11-25,SCH0254,Singh Brothers,Mustard Oil,12.7,Kg,1524.0,PAID,12.7,False,False,False
MDM011615,2025-03-08,SCH0408,Goyal Rice Mill,Mustard Oil,55.9,Kg,6708.0,UNKNOWN,55.9,False,False,True
MDM007626,2025-10-12,SCH0389,Kumar & Co.,Wheat,37.1,Kg,1113.0,UNKNOWN,37.1,False,False,True
MDM009150,2025-09-21,SCH0451,Singh Brothers,Mustard Oil,0.504,Sacks,3024.0,PENDING,25.2,False,False,False
MDM000275,2025-06-20,SCH0171,Singh Agro,Rice,,,1992.0,UNKNOWN,,True,False,False
MDM001282,2025-12-25,SCH0165,Sharma Traders,Wheat,30.3,Kg,909.0,UNKNOWN,30.3,False,False,False
MDM004029,2025-09-15,SCH0017,Sharma Traders,Mustard Oil,0.992,Bori,5952.0,UNKNOWN,49.6,False,False,True
MDM007054,2025-09-06,SCH0102,Sharma Traders,Wheat,34500.0,Grams,1035.0,PENDING,34.5,False,False,False
MDM009612,2025-05-28,SCH0214,Singh Agro,Mustard Oil,45.1,Kg,5412.0,UNKNOWN,45.1,False,False,True
MDM007111,2025-08-27,SCH0466,kumar general store,Mustard Oil,39400.0,Grams,4728.0,PENDING,39.4,False,False,False
MDM010060,2025-07-25,SCH0455,Goyal Rice Mill,Rice,10.6,Kg,424.0,UNKNOWN,10.6,False,False,False
MDM010507,2025-08-26,SCH0215,Sharma Traders,Dal,42.1,Kg,3789.0,UNKNOWN,42.1,False,False,True
MDM008823,2025-03-11,SCH0032,S. Agro Works,Wheat,42.4,Kg,,UNKNOWN,42.4,False,True,False
MDM003520,2025-06-18,SCH0592,Singh Agro,Cooking Oil,0.526,50kg Bags,3156.0,PENDING,26.3,False,False,False
MDM004708,2025-07-09,SCH0101,Goyal Enterprises,Atta,18600.0,Grams,558.0,PAID,18.6,False,False,False
MDM000416,2025-10-02,SCH0427,Singh Agro,Rice,1.084,Bori,2168.0,PAID,54.2,False,False,False
MDM002358,2025-07-19,SCH0077,kumar general store,Mustard Oil,24300.0,Grams,2916.0,UNKNOWN,24.3,False,False,False
MDM007992,2025-07-19,SCH0110,Singh Brothers,Cooking Oil,21900.0,Grams,2628.0,PAID,21.9,False,False,False
MDM007890,2026-01-19,SCH0416,Singh Brothers,Rice,14.8,Kg,592.0,UNKNOWN,14.8,False,False,True
MDM000711,2025-10-13,SCH0094,Sharma & Sons,Mustard Oil,,,1500.0,PAID,,True,False,False
MDM004386,2025-06-09,SCH0476,Sharma & Sons,Wheat,20.0,Kg,600.0,PENDING,20.0,False,False,False
MDM003823,2025-04-14,SCH0365,Goyal Enterprises,Rice,26.1,Kg,1044.0,UNKNOWN,26.1,False,False,False
MDM000408,2026-02-25,SCH0588,Singh Brothers,Cooking Oil,15400.0,Grams,1848.0,PENDING,15.4,False,False,False
MDM010164,2025-11-23,SCH0077,Sharma Traders,Atta,37400.0,Grams,1122.0,PENDING,37.4,False,False,False
MDM010924,2025-11-07,SCH0376,Sharma & Sons,Dal,,,1080.0,UNKNOWN,,True,False,False
MDM009876,2025-08-07,SCH0178,Goyal Enterprises,Cooking Oil,33100.0,Grams,3972.0,DUE,33.1,False,False,False
MDM004031,2025-11-03,SCH0337,Goyal Enterprises,Mustard Oil,0.216,Bags,1296.0,UNKNOWN,10.8,False,False,False
MDM008414,2025-12-03,SCH0521,Kumar Supplies,Rice,40.2,Kg,1608.0,PAID,40.2,False,False,False
MDM010424,2025-11-16,SCH0007,S. Agro Works,Cooking Oil,14.8,Kg,1776.0,UNKNOWN,14.8,False,False,False
MDM007827,2025-08-26,SCH0440,Goyal Enterprises,Dal,24.8,Kg,2232.0,PAID,24.8,False,False,False
MDM003116,2025-11-15,SCH0199,Sharma Traders,Atta,34100.0,Grams,,UNKNOWN,34.1,False,True,True
MDM006873,2025-04-16,SCH0048,kumar general store,Cooking Oil,56200.0,Grams,6744.0,PAID,56.2,False,False,False
MDM001524,2025-12-29,SCH0042,Goyal Rice Mill,Mustard Oil,26.2,Kg,3144.0,DUE,26.2,False,False,False
MDM010398,2025-10-31,SCH0376,goyal mill,Mustard Oil,48.9,Kg,,DUE,48.9,False,True,False
MDM001111,2025-07-11,SCH0529,goyal mill,Pulses,15.4,Kg,1386.0,UNKNOWN,15.4,False,False,False
MDM010141,2026-01-26,SCH0377,Sharma & Sons,Wheat,35600.0,Grams,1068.0,PENDING,35.6,False,False,False
MDM001407,2025-12-31,SCH0386,Singh Agro,Dal,,,1746.0,UNKNOWN,,True,False,False
MDM010081,2025-05-11,SCH0587,Kumar Supplies,Dal,27.7,Kg,2493.0,PAID,27.7,False,False,False
MDM005299,2025-07-28,SCH0096,Kumar & Co.,Dal,54.8,Kg,4932.0,UNKNOWN,54.8,False,False,True
MDM004247,2026-02-20,SCH0483,Sharma Traders,Lentils,43.4,Kg,3906.0,DUE,43.4,False,False,False
MDM008761,2025-04-28,SCH0037,goyal mill,Dal,0.512,50kg Bags,2304.0,UNKNOWN,25.6,False,False,False
MDM003119,2025-07-29,SCH0531,Singh Brothers,Dal,38.8,Kg,3492.0,UNKNOWN,38.8,False,False,False
MDM006456,2025-02-12,SCH0418,Kumar Supplies,Wheat,11.0,Kg,330.0,PENDING,11.0,False,False,False
MDM011379,2026-01-08,SCH0433,Kumar & Co.,Dal,14.9,Kg,1341.0,PAID,14.9,False,False,False
MDM000634,2025-08-12,SCH0070,Kumar & Co.,Pulses,,,4464.0,PENDING,,True,False,False
MDM003781,2025-11-23,SCH0478,Goyal Rice Mill,Rice,0.352,Sacks,704.0,UNKNOWN,17.599999999999998,False,False,False
MDM005615,2026-01-23,SCH0034,Sharma Traders,Rice,,,424.0,PAID,,True,False,False
MDM011383,2025-05-03,SCH0098,kumar general store,Wheat,27000.0,Grams,810.0,PENDING,27.0,False,False,False
MDM009717,2025-09-05,SCH0212,Sharma Traders,Rice,34200.0,Grams,1368.0,DUE,34.2,False,False,False
MDM000132,2025-05-08,SCH0452,Goyal Enterprises,Rice,31400.0,Grams,1256.0,DUE,31.4,False,False,False
MDM005763,2026-03-08,SCH0312,Sharma Traders,Mustard Oil,0.772,Bags,4632.0,UNKNOWN,38.6,False,False,True
MDM008919,2025-07-02,SCH0007,goyal mill,Lentils,18.3,Kg,1647.0,UNKNOWN,18.3,False,False,False
MDM009719,2025-05-11,SCH0267,goyal mill,Wheat,58500.0,Grams,1755.0,UNKNOWN,58.5,False,False,False
MDM000775,2026-02-19,SCH0310,Kumar & Co.,Rice,31.6,Kg,1264.0,UNKNOWN,31.6,False,False,False
MDM003647,2025-05-26,SCH0293,Sharma Traders,Dal,44.3,Kg,3987.0,UNKNOWN,44.3,False,False,False
MDM011516,2025-08-17,SCH0548,Kumar & Co.,Atta,13.1,Kg,393.0,UNKNOWN,13.1,False,False,False
MDM000470,2025-05-17,SCH0038,Goyal Enterprises,Dal,18700.0,Grams,1683.0,DUE,18.7,False,False,False
MDM009858,2026-03-28,SCH0494,Sharma Traders,Atta,,,774.0,PAID,,True,False,False
MDM011273,2025-11-21,SCH0019,kumar general store,Rice,0.264,Bags,,PENDING,13.2,False,True,False
MDM002992,2026-01-02,SCH0134,Singh Brothers,Dal,16500.0,Grams,1485.0,PAID,16.5,False,False,False
MDM007021,2025-08-29,SCH0445,Sharma Traders,Wheat,,,885.0,UNKNOWN,,True,False,False
MDM006435,2025-12-22,SCH0295,Goyal Enterprises,Pulses,1.004,Bori,4518.0,PENDING,50.2,False,False,False
MDM010082,2025-06-26,SCH0362,Singh Agro,Dal,31.6,Kg,2844.0,PAID,31.6,False,False,False
MDM000564,2025-11-04,SCH0308,Goyal Enterprises,Wheat,,,423.0,UNKNOWN,,True,False,False
MDM001906,2025-08-20,SCH0543,kumar general store,Cooking Oil,43.6,Kg,5232.0,PENDING,43.6,False,False,False
MDM005379,2026-03-19,SCH0518,Kumar & Co.,Mustard Oil,15.2,Kg,1824.0,PAID,15.2,False,False,False
MDM010782,2026-03-03,SCH0238,Sharma & Sons,Wheat,35.0,Kg,1050.0,PAID,35.0,False,False,False
MDM010477,2025-06-24,SCH0267,Goyal Rice Mill,Rice,47800.0,Grams,1912.0,DUE,47.8,False,False,False
MDM001577,2025-10-13,SCH0081,S. Agro Works,Rice,,,1968.0,DUE,,True,False,False
MDM011681,2025-04-22,SCH0424,kumar general store,Rice,0.708,Bags,1416.0,UNKNOWN,35.4,False,False,False
MDM010528,2025-09-06,SCH0190,Singh Agro,Wheat,0.43,Bags,645.0,UNKNOWN,21.5,False,False,False
MDM011768,2025-09-02,SCH0364,Goyal Enterprises,Wheat,0.688,Bags,1032.0,PAID,34.4,False,False,False
MDM011594,2025-11-25,SCH0565,Sharma & Sons,Wheat,33000.0,Grams,990.0,DUE,33.0,False,False,False
MDM005182,2025-12-15,SCH0481,Goyal Enterprises,Rice,41.5,Kg,1660.0,UNKNOWN,41.5,False,False,False
MDM000080,2026-03-13,SCH0070,Kumar Supplies,Cooking Oil,37.0,Kg,4440.0,UNKNOWN,37.0,False,False,False
MDM006818,2025-12-27,SCH0575,Kumar & Co.,Dal,0.5579999999999999,50kg Bags,2511.0,PAID,27.9,False,False,False
MDM006609,2026-03-15,SCH0221,Goyal Enterprises,Pulses,44.8,Kg,4032.0,PAID,44.8,False,False,False
MDM002219,2025-10-10,SCH0022,Singh Agro,Rice,49000.0,Grams,,UNKNOWN,49.0,False,True,False
MDM003459,2025-10-24,SCH0579,Kumar Supplies,Rice,0.94,Bags,1880.0,UNKNOWN,47.0,False,False,False
MDM007498,2025-07-12,SCH0333,Goyal Rice Mill,Rice,25.9,Kg,1036.0,UNKNOWN,25.9,False,False,False
MDM011049,2025-09-14,SCH0161,S. Agro Works,Rice,39200.0,Grams,1568.0,UNKNOWN,39.2,False,False,True
MDM007672,2025-11-08,SCH0396,Goyal Enterprises,Wheat,,,813.0,UNKNOWN,,True,False,False
MDM002448,2025-04-14,SCH0179,kumar general store,Rice,40.1,Kg,1604.0,UNKNOWN,40.1,False,False,False
MDM011057,2025-05-06,SCH0163,Goyal Rice Mill,Dal,49.6,Kg,4464.0,UNKNOWN,49.6,False,False,False
MDM005545,2025-05-25,SCH0334,goyal mill,Mustard Oil,0.634,Sacks,3804.0,PENDING,31.7,False,False,False
MDM007245,2025-09-15,SCH0113,goyal mill,Cooking Oil,23800.0,Grams,2856.0,UNKNOWN,23.8,False,False,False
MDM001905,2025-11-17,SCH0595,kumar general store,Rice,12.9,Kg,516.0,UNKNOWN,12.9,False,False,False
MDM005830,2025-12-22,SCH0430,Sharma Traders,Rice,0.46,Bori,920.0,UNKNOWN,23.0,False,False,True
MDM001852,2025-06-03,SCH0279,Sharma Traders,Cooking Oil,,,1848.0,DUE,,True,False,False
MDM007729,2025-05-08,SCH0273,Sharma Traders,Wheat,35.0,Kg,1050.0,DUE,35.0,False,False,False
MDM006756,2026-01-03,SCH0215,goyal mill,Mustard Oil,0.718,Bori,4308.0,UNKNOWN,35.9,False,False,False
MDM002920,2026-03-29,SCH0371,kumar general store,Wheat,56.6,Kg,,PENDING,56.6,False,True,False
MDM008166,2025-05-07,SCH0285,Sharma Traders,Mustard Oil,14.4,Kg,1728.0,DUE,14.4,False,False,False
MDM001146,2025-11-15,SCH0083,kumar general store,Cooking Oil,0.93,Bags,5580.0,DUE,46.5,False,False,False
MDM004510,2025-12-08,SCH0068,Singh Brothers,Mustard Oil,27.5,Kg,3300.0,UNKNOWN,27.5,False,False,False
MDM008032,2025-05-03,SCH0207,Goyal Enterprises,Rice,0.696,Bags,1392.0,PAID,34.8,False,False,False
MDM010101,2025-06-16,SCH0539,Sharma & Sons,Dal,,,,PENDING,,True,True,False
MDM009862,2025-07-21,SCH0454,goyal mill,Wheat,45.9,Kg,1377.0,UNKNOWN,45.9,False,False,False
MDM000853,2025-03-12,SCH0538,Kumar Supplies,Rice,21.3,Kg,852.0,PAID,21.3,False,False,False
MDM001495,2025-09-12,SCH0396,Singh Brothers,Cooking Oil,0.308,Bags,1848.0,UNKNOWN,15.4,False,False,False
MDM002537,2025-07-17,SCH0393,Kumar Supplies,Rice,47.3,Kg,1892.0,UNKNOWN,47.3,False,False,False
MDM004334,2025-12-02,SCH0531,goyal mill,Rice,0.546,Sacks,1092.0,PAID,27.3,False,False,False
MDM001806,2025-10-17,SCH0045,Sharma Traders,Dal,40.8,Kg,3672.0,PENDING,40.8,False,False,False
MDM006952,2025-10-09,SCH0014,kumar general store,Wheat,,,891.0,DUE,,True,False,False
MDM005043,2025-06-17,SCH0334,S. Agro Works,Wheat,0.334,50kg Bags,501.0,PENDING,16.7,False,False,False
MDM004986,2025-11-25,SCH0240,Goyal Enterprises,Rice,14.8,Kg,592.0,UNKNOWN,14.8,False,False,False
MDM000189,2026-03-23,SCH0172,Goyal Rice Mill,Pulses,49100.0,Grams,4419.0,UNKNOWN,49.1,False,False,False
